id,title,genres,release_date,original_language,budget,revenue,vote_average,runtime,popularity,vote_count,return,actores,director,companias_produccion,release_year
10632,The Hunted,"Drama, Action, Thriller, Crime",2003-03-11,en,55000000.0,34234008.0,6.0,94.0,7.481524,194,0.6224365090909091,"Tommy Lee Jones, Benicio del Toro, Connie Nielsen",William Friedkin,"Lakeshore Entertainment, Alphaville Films",2003
82687,The Guilt Trip,Comedy,2012-12-19,en,40000000.0,41863726.0,5.4,95.0,7.479014,287,1.04659315,"Seth Rogen, Barbra Streisand, Yvonne Strahovski",Anne Fletcher,"Paramount Pictures, Skydance Productions",2012
13225,FernGully: The Last Rainforest,"Fantasy, Animation, Science Fiction, Family",1992-04-10,en,0.0,32710894.0,6.1,76.0,7.477944,155,0.0,"Tim Curry, Samantha Mathis, Christian Slater",Bill Kroyer,"Twentieth Century Fox Film Corporation, Kroyer Films, Youngheart Productions, FAI Films",1992
38225,Wild America,Family,1997-07-02,en,0.0,0.0,5.8,106.0,7.477411,28,0.0,"Jonathan Taylor Thomas, Scott Bairstow, Devon Sawa",William Dear,Morgan Creek Productions,1997
14527,Foolproof,Action,2003-10-03,en,8256269.0,460978.0,6.3,97.0,7.474007,49,0.05583369437211893,"Ryan Reynolds, Kristin Booth, Joris Jarsky",William Phillips,"Alliance Atlantis Communications, Téléfilm Canada, The Harold Greenberg Fund, Canadian Film or Video Production Tax Credit (CPTC), Movie Central Network, Ego Film Arts, MuchMusic, Government of Ontario: Ontario Film and Television Tax Credit Program",2003
8224,8MM,"Thriller, Crime, Mystery",1999-02-26,en,40000000.0,96618699.0,6.1,123.0,7.473718,479,2.415467475,"Nicolas Cage, Joaquin Phoenix, James Gandolfini",Joel Schumacher,"Columbia Pictures Corporation, Hofflund/Polone, Global Entertainment Productions GmbH & Company Medien KG",1999
84288,The Invisible War,"Crime, Drama, History, Documentary",2012-01-20,en,0.0,0.0,7.4,93.0,7.473701,38,0.0,"Kori Cioca, Jessica Hinves, Ariana Klay",Kirby Dick,"Canal+, Chain Camera Pictures, ITVS, Rise Films, Girls' Club Entertainment, Fork Films, Cuomo Cole Productions",2012
237710,Pete's Christmas,"Fantasy, Family",2013-11-16,en,0.0,0.0,4.9,86.0,7.473462,23,0.0,"Zachary Gordon, Molly Parker, Bailee Madison",Nisha Ganatra,Hallmark Entertainment,2013
11259,Far and Away,"Adventure, Drama, Romance, Western",1992-05-22,en,60000000.0,137783840.0,6.3,140.0,7.472753,294,2.296397333333333,"Tom Cruise, Nicole Kidman, Thomas Gibson",Ron Howard,"Imagine Entertainment, Universal Pictures",1992
191566,Crazy Kind of Love,"Comedy, Drama, Romance",2013-05-31,en,0.0,0.0,5.6,100.0,7.471364,16,0.0,"Virginia Madsen, Graham Rogers, Amanda Crew",Sarah Siegel-Magness,Lighthouse Home Entertainment,2013
36351,Light Sleeper,"Drama, Crime",1992-08-21,en,5000000.0,0.0,5.7,103.0,7.468807,15,0.0,"Willem Dafoe, Susan Sarandon, Dana Delany",Paul Schrader,"Fine Line Features, Live Entertainment, Seven Arts, Carolco Pictures",1992
32856,Valentine's Day,"Comedy, Romance",2010-02-10,en,52000000.0,216485654.0,5.7,125.0,7.466721,1043,4.163185653846154,"Jessica Alba, Jessica Biel, Bradley Cooper",Garry Marshall,"New Line Cinema, Karz Entertainment, Rice Films",2010
1249,Hollywoodland,"Drama, Thriller, Crime",2006-08-31,en,0.0,16803753.0,6.1,126.0,7.464981,101,0.0,"Adrien Brody, Diane Lane, Ben Affleck",Allen Coulter,Focus Features,2006
17952,In The Mix,"Action, Comedy, Drama, Romance",2005-11-23,en,0.0,0.0,4.5,95.0,7.461749,21,0.0,"Usher Raymond, Chazz Palminteri, Emmanuelle Chriqui",Ron Underwood,Desconocido,2005
338964,Bad Santa 2,"Comedy, Crime, Drama",2016-11-23,en,26000000.0,17782178.0,5.0,87.0,7.459161,216,0.6839299230769231,"Billy Bob Thornton, Kathy Bates, Brett Kelly",Mark Waters,"Ingenious Media, Broad Green Pictures, Miramax",2016
18476,Horsemen,"Crime, Drama, Horror, Mystery, Thriller",2009-02-06,en,20000000.0,1017401.0,5.5,90.0,7.455953,124,0.05087005,"Dennis Quaid, Zhang Ziyi, Lou Taylor Pucci",Jonas Åkerlund,"Mandate Pictures, Platinum Dunes, Radar Pictures",2009
90122,The Trouble with Bliss,"Comedy, Drama",2011-10-01,en,0.0,0.0,4.0,97.0,7.453375,19,0.0,"Michael C. Hall, Lucy Liu, Sarah Shahi",Michael Knowles,Desconocido,2011
77016,End of Watch,"Crime, Drama, Thriller",2012-09-20,en,7000000.0,48126384.0,7.2,109.0,7.45279,1186,6.875197714285714,"Jake Gyllenhaal, Michael Peña, Natalie Martinez",David Ayer,"Emmett/Furla Films, Exclusive Media Group, Hedge Fund Film Partners, Crave Films, Knightsbridge Entertainment, Le Grisbi Productions, 5150 Action",2012
13074,Resurrecting the Champ,Drama,2007-06-14,en,0.0,0.0,5.9,112.0,7.451281,62,0.0,"Samuel L. Jackson, Josh Hartnett, Alan Alda",Rod Lurie,"Battleplan Productions, Yari Film Group, Alberta Film Entertainment, Phoenix Pictures",2007
18190,Dream Lover,"Drama, Mystery, Thriller",1993-10-24,en,0.0,0.0,5.9,103.0,7.449907,13,0.0,"James Spader, Mädchen Amick, Fredric Lehne",Nicholas Kazan,"Propaganda Films, PolyGram Filmed Entertainment",1993
259072,Wrong Turn 6: Last Resort,Horror,2014-08-22,en,1200000.0,0.0,4.6,91.0,7.445236,171,0.0,"Chris Jarvis, Aqueela Zoll, Anthony Ilott",Valeri Milev,"Constantin Film, Summit Entertainment, Regency Enterprises, 20th Century Fox Home Entertainment",2014
32043,The Guardian,"Drama, Horror, Mystery, Thriller",1990-04-27,en,0.0,17037887.0,5.3,92.0,7.444848,32,0.0,"Jenny Seagrove, Dwier Brown, Carey Lowell",William Friedkin,Universal Pictures,1990
29343,Humanoids from the Deep,"Horror, Science Fiction",1980-05-01,en,0.0,0.0,5.9,80.0,7.44429,48,0.0,"Doug McClure, Ann Turkel, Vic Morrow",Barbara Peeters,New World Pictures,1980
17741,Stoned,Drama,2005-11-18,en,0.0,0.0,5.4,102.0,7.441462,17,0.0,"Leo Gregory, Paddy Considine, David Morrissey",Stephen Woolley,"Wildgaze Films, Number 9 Films, Finola Dwyer Productions",2005
1909,Don Juan DeMarco,"Romance, Drama, Comedy",1994-10-01,en,25000000.0,22200000.0,6.3,97.0,7.438934,184,0.888,"Johnny Depp, Marlon Brando, Faye Dunaway",Jeremy Leven,"New Line Cinema, American Zoetrope",1994
713,The Piano,"Drama, Romance",1993-05-19,en,7000000.0,116700000.0,7.1,121.0,7.436758,290,16.67142857142857,"Holly Hunter, Harvey Keitel, Sam Neill",Jane Campion,"New South Wales Film & Television Office, The Australian Film Commission, CiBy 2000, Jan Chapman Productions",1993
10142,Casualties of War,"Drama, History, War",1989-08-18,en,22500000.0,18671317.0,6.8,113.0,7.435688,203,0.8298363111111111,"Michael J. Fox, Sean Penn, Don Harvey",Brian De Palma,Columbia Pictures Corporation,1989
3603,Black Sheep,"Horror, Comedy",2006-09-09,en,0.0,4947717.0,5.7,87.0,7.434577,201,0.0,"Nathan Meister, Peter Feeney, Danielle Mason",Jonathan King,"New Zealand Film Commission, Live Stock Films",2006
9948,The Fox and the Hound 2,"Adventure, Animation, Comedy, Family",2006-11-09,en,24000000.0,0.0,5.6,69.0,7.432461,115,0.0,"Reba McEntire, Patrick Swayze, Jonah Bobo",Jim Kammerud,"Walt Disney Pictures, DisneyToon Studios, Hot Donut Productions",2006
9096,Medicine Man,Adventure,1992-02-07,en,40000000.0,0.0,5.8,106.0,7.431005,114,0.0,"Sean Connery, Lorraine Bracco, José Wilker",John McTiernan,"Hollywood Pictures, Cinergi Pictures Entertainment",1992
17464,Breakin' 2: Electric Boogaloo,"Drama, Music",1984-12-21,en,0.0,0.0,5.1,94.0,7.43009,28,0.0,"Lucinda Dickey, Adolfo Quinones, Michael Chambers",Sam Firstenberg,"TriStar Pictures, Cannon Films",1984
119431,Halo 4: Forward Unto Dawn,Science Fiction,2012-10-05,en,12500000.0,0.0,6.4,92.0,7.429822,240,0.0,"Tom Green, Anna Popplewell, Iain Belcher",Stewart Hendler,"343 Industries, Microsoft Studios, Laskey Productions",2012
50787,Going to Pieces: The Rise and Fall of the Slasher Film,"Documentary, Horror",2006-10-13,en,0.0,0.0,7.6,88.0,7.429735,26,0.0,"Ed Green, John Carpenter, Rob Zombie",Jeff McQueen,"thinkfilm, Starz Entertainment, Candy Heart Productions",2006
12151,Ruthless People,Comedy,1986-06-26,en,0.0,71624879.0,6.7,93.0,7.427491,104,0.0,"Danny DeVito, Bette Midler, Judge Reinhold","Jim Abrahams, David Zucker, Jerry Zucker",Touchstone Pictures,1986
12242,Mulan II,"Animation, Comedy, Family, Action",2004-11-03,en,0.0,0.0,6.0,79.0,7.424487,450,0.0,"Ming-Na Wen, BD Wong, Mark Moseley","Darrell Rooney, Lynne Southerland","Walt Disney Pictures, DisneyToon Studios, SD Entertainment",2004
3432,Mr. Brooks,"Drama, Crime, Mystery, Thriller",2007-06-01,en,20000000.0,41637263.0,6.8,120.0,7.423812,543,2.08186315,"Kevin Costner, Demi Moore, Dane Cook",Bruce A. Evans,"Tig Productions, Eden Rock Media, Element Films, Relativity Media",2007
11132,Confessions of a Teenage Drama Queen,Comedy,2004-02-17,en,15000000.0,29331068.0,5.1,89.0,7.423275,228,1.9554045333333334,"Lindsay Lohan, Adam Garcia, Glenne Headly",Sara Sugarman,Walt Disney Pictures,2004
10476,Hustle & Flow,Drama,2005-07-22,en,8000000.0,23563727.0,6.9,116.0,7.422267,101,2.945465875,"Terrence Howard, Anthony Anderson, Taryn Manning",Craig Brewer,MTV Films,2005
71688,The Iron Lady,"History, Drama",2011-12-30,en,13000000.0,114956699.0,6.2,105.0,7.421245,540,8.842823,"Meryl Streep, Anthony Stewart Head, Harry Lloyd",Phyllida Lloyd,"UK Film Council, Canal+, DJ Films, CinéCinéma, Pathé, Film4, Goldcrest Pictures, Yuk Films",2011
479,Shaft,"Action, Adventure, Crime, Thriller",2000-06-15,en,46000000.0,107196498.0,5.5,99.0,7.420019,316,2.330358652173913,"Samuel L. Jackson, Jeffrey Wright, Christian Bale",John Singleton,"Paramount Pictures, Scott Rudin Productions",2000
249266,Small Time,"Drama, Comedy",2014-04-18,en,0.0,0.0,5.1,95.0,7.418423,12,0.0,"Christopher Meloni, Devon Bostick, Dean Norris",Joel Surnow,"Asylum Entertainment, Anchor Bay Films",2014
133446,Imaginary Friend,Thriller,2012-06-02,en,0.0,0.0,4.5,99.0,7.412679,11,0.0,"Lacey Chabert, Ethan Embry, Amanda Schull",Richard Gabai,"Braeburn Entertainment, 180 Degrees, Check Entertainment, FishCorb Films, Scatena & Rosner Films",2012
339547,Jeruzalem,Horror,2016-01-22,en,0.0,0.0,4.4,87.0,7.410228,126,0.0,"Tom Graziani, Yael Grobglas, Danielle Jadelyn","Yoav Paz, Doron Paz",Epic Pictures Group,2016
10776,Little Shop of Horrors,"Horror, Comedy, Music",1986-12-19,en,25000000.0,38748395.0,6.7,94.0,7.409179,389,1.5499358,"Rick Moranis, Ellen Greene, Vincent Gardenia",Frank Oz,"The Geffen Company, Warner Bros.",1986
14044,Assembly,"Action, History",2007-10-09,en,16000000.0,34786960.0,7.1,124.0,7.404835,35,2.174185,"Zhang Hanyu, Ren Quan, Wang Baoqiang",Feng Xiaogang,Huayi Brothers Media Corporation,2007
11386,The Crying Game,"Romance, Crime, Drama, Thriller",1992-09-02,en,3705538.0,62548947.0,6.9,112.0,7.404329,180,16.879855772630048,"Stephen Rea, Jaye Davidson, Miranda Richardson",Neil Jordan,"Miramax Films, Channel Four Films, Palace Pictures, Nippon Film Development and Finance Inc., Eurotrustees, British Screen Productions",1992
258893,Scooby-Doo! WrestleMania Mystery,"Animation, Comedy, Family, Mystery",2014-03-25,en,0.0,0.0,6.4,84.0,7.400531,42,0.0,"Matthew Lillard, Grey Griffin, Frank Welker",Brandon Vietti,"WWE Studios, Warner Bros. Feature Animation",2014
157099,Better Living Through Chemistry,"Drama, Comedy",2014-03-14,en,5000000.0,75143.0,5.9,91.0,7.392294,99,0.0150286,"Olivia Wilde, Michelle Monaghan, Sam Rockwell","Geoff Moore, David Posamentier","Aegis Film Fund, Altus Productions, Ealing Metro International, Occupant Entertainment",2014
13258,Son of Rambow,Comedy,2007-01-22,en,4000000.0,6870249.0,6.7,96.0,7.391932,146,1.71756225,"Neil Dudgeon, Asa Butterfield, Bill Milner",Garth Jennings,"Celluloid Dreams, Hammer & Tongs",2007
16052,Selena,Drama,1997-03-21,en,20000000.0,60000000.0,7.1,127.0,7.390306,115,3.0,"Jennifer Lopez, Edward James Olmos, Constance Marie",Gregory Nava,"Q Productions, Esparza / Katz Productions",1997
26388,Buried,"Drama, Thriller, Mystery",2010-09-24,en,1987650.0,19152480.0,6.6,94.0,7.389437,853,9.635740698815184,"Ryan Reynolds, José Luis García Pérez, Robert Paterson",Rodrigo Cortés,"Studio 37, Versus Entertainment, The Safran Company, Dark Trick Films",2010
41436,Paranormal Activity 2,"Horror, Thriller",2010-10-20,en,3000000.0,177512032.0,5.7,91.0,7.388933,734,59.17067733333333,"Katie Featherston, David Bierend, Brian Boland",Tod Williams,"Paramount Pictures, Blumhouse Productions, Solana Films",2010
16642,Days of Heaven,"Drama, Romance",1978-09-13,en,0.0,0.0,7.6,94.0,7.380825,236,0.0,"Richard Gere, Brooke Adams, Linda Manz",Terrence Malick,Paramount Pictures,1978
31388,Santa with Muscles,"Family, Comedy",1996-11-08,en,0.0,0.0,3.5,93.0,7.378936,20,0.0,"Hulk Hogan, Mila Kunis, Don Stark",John Murlowski,"Hit Entertainment, Cabin Fever Entertainment, Cineplex Odeon Films",1996
347945,Synchronicity,"Thriller, Mystery, Science Fiction",2015-07-22,en,0.0,4505.0,5.7,101.0,7.37661,114,0.0,"Chad McKnight, Brianne Davis, AJ Bowen",Jacob Gentry,"Pop Films, Soapbox Films",2015
264656,The Homesman,"Western, Drama",2014-05-18,en,16000000.0,3442853.0,6.4,122.0,7.375146,262,0.2151783125,"Hilary Swank, Tommy Lee Jones, Grace Gummer",Tommy Lee Jones,"The Javelina Film Company, EuropaCorp, Ithaca Pictures",2014
9011,The Prophecy 3: The Ascent,"Fantasy, Horror, Thriller",2000-03-14,en,0.0,0.0,5.5,103.0,7.372901,38,0.0,"Christopher Walken, Vincent Spano, Dave Buzzotta",Patrick Lussier,Desconocido,2000
21185,Vibes,"Romance, Action, Comedy",1988-08-05,en,1884000.0,1883811.0,6.0,99.0,7.368928,10,0.9998996815286624,"Jeff Goldblum, Cyndi Lauper, Peter Falk",Ken Kwapis,"Imagine Entertainment, Columbia Pictures Corporation",1988
11007,Cheaper by the Dozen,Comedy,2003-12-24,en,40000000.0,190212113.0,6.0,98.0,7.364297,725,4.755302825,"Steve Martin, Bonnie Hunt, Piper Perabo",Shawn Levy,"Twentieth Century Fox Film Corporation, Robert Simonds Productions",2003
137321,Winter's Tale,"Drama, Fantasy, Mystery, Romance",2014-02-13,en,60000000.0,30800231.0,6.0,118.0,7.363527,501,0.5133371833333333,"Colin Farrell, Jessica Brown Findlay, Russell Crowe",Akiva Goldsman,"Village Roadshow Pictures, Weed Road Pictures, Warner Bros.",2014
226486,Tammy,Comedy,2014-07-02,en,20000000.0,100525432.0,5.0,97.0,7.359522,508,5.0262716,"Melissa McCarthy, Susan Sarandon, Kathy Bates",Ben Falcone,"New Line Cinema, Gary Sanchez Productions",2014
51162,Winnie the Pooh,"Animation, Family",2011-04-13,en,30000000.0,14460000.0,6.8,63.0,7.357682,263,0.482,"Jim Cummings, Travis Oates, Bud Luckey","Stephen Anderson, Don Hall","Walt Disney Pictures, Walt Disney Animation Studios",2011
257440,Term Life,"Thriller, Drama, Crime",2016-04-29,en,16500000.0,21256.0,5.7,93.0,7.35578,81,0.0012882424242424242,"Hailee Steinfeld, Vince Vaughn, Jonathan Banks",Peter Billingsley,"WWE Studios, PalmStar Media, PenLife Media",2016
284296,Top Five,"Drama, Comedy",2014-12-12,en,0.0,25434291.0,6.3,102.0,7.355355,212,0.0,"Chris Rock, Rosario Dawson, J.B. Smoove",Chris Rock,"Paramount Pictures, IAC Film, Jax Media",2014
24525,Hurlyburly,"Comedy, Drama",1998-12-25,en,0.0,0.0,5.6,122.0,7.352493,22,0.0,"Sean Penn, Kevin Spacey, Robin Wright",Anthony Drazan,"Fine Line Features, FilmColony",1998
1389,Out of Sight,"Romance, Comedy, Crime",1998-06-26,en,48000000.0,77745568.0,6.5,123.0,7.349812,338,1.6196993333333334,"George Clooney, Jennifer Lopez, Ving Rhames",Steven Soderbergh,"Universal Pictures, Jersey Films",1998
21355,All the Pretty Horses,"Drama, Romance, Western",2000-12-11,en,57000000.0,0.0,5.8,117.0,7.345133,61,0.0,"Matt Damon, Henry Thomas, Penélope Cruz",Billy Bob Thornton,"Columbia Pictures, Miramax Films",2000
11887,High School Musical 3: Senior Year,"Comedy, Drama, Family, Music, Romance",2008-10-22,en,0.0,0.0,6.1,116.0,7.343504,858,0.0,"Zac Efron, Vanessa Hudgens, Ashley Tisdale",Kenny Ortega,Walt Disney Pictures,2008
26337,China Moon,"Mystery, Thriller",1994-03-04,en,0.0,0.0,5.4,99.0,7.340512,19,0.0,"Ed Harris, Madeleine Stowe, Charles Dance",John Bailey,Orion Pictures,1994
2453,Harley Davidson and the Marlboro Man,"Action, Thriller",1991-08-23,en,23000000.0,7434726.0,6.1,98.0,7.338188,86,0.32324895652173913,"Mickey Rourke, Don Johnson, Chelsea Field",Simon Wincer,"Metro-Goldwyn-Mayer (MGM), Krisjair, Laredo",1991
850,A Christmas Story,"Comedy, Family",1983-11-18,en,0.0,19294144.0,7.4,94.0,7.337907,352,0.0,"Melinda Dillon, Darren McGavin, Peter Billingsley",Bob Clark,"Metro-Goldwyn-Mayer (MGM), Christmas Tree Films",1983
11517,Money Train,"Action, Comedy, Crime",1995-11-21,en,60000000.0,35431113.0,5.4,103.0,7.337906,224,0.59051855,"Wesley Snipes, Woody Harrelson, Jennifer Lopez",Joseph Ruben,Columbia Pictures,1995
40688,Meet the Deedles,"Animation, Comedy, Family",1998-03-27,en,24000000.0,4562146.0,4.1,93.0,7.336354,19,0.19008941666666668,"Paul Walker, John Ashton, Dennis Hopper",Steve Boyum,Walt Disney Pictures,1998
20312,Interstate 60,"Adventure, Comedy, Drama, Fantasy, Mystery",2002-04-13,en,7000000.0,0.0,7.1,116.0,7.335241,136,0.0,"James Marsden, Gary Oldman, Amy Smart",Bob Gale,Fireworks Pictures,2002
32823,Get Him to the Greek,Comedy,2010-06-04,en,40000000.0,90029656.0,5.9,109.0,7.33335,626,2.2507414,"Jonah Hill, Russell Brand, Rose Byrne",Nicholas Stoller,"Universal Pictures, Spyglass Entertainment, Relativity Media, Apatow Productions",2010
21055,All Over the Guy,"Comedy, Romance",2001-03-07,en,0.0,1051948.0,5.6,95.0,7.332279,23,0.0,"Dan Bucatinsky, Richard Ruccolo, Doris Roberts",Julie Davis,LionsGate,2001
169068,Dorfman,"Comedy, Romance",2011-10-20,en,0.0,0.0,5.9,92.0,7.325924,16,0.0,"Sara Rue, Elliott Gould, Catherine Hicks",Brad Leong,"Leonard Hill Films, Brainstorm Media",2011
24438,Did You Hear About the Morgans?,Comedy,2009-12-17,en,58000000.0,85280250.0,5.1,103.0,7.323405,281,1.4703491379310345,"Hugh Grant, Sarah Jessica Parker, Mary Steenburgen",Marc Lawrence,"Columbia Pictures, Castle Rock Entertainment, Relativity Media, Banter",2009
83770,On the Road,"Adventure, Drama",2012-05-22,en,25000000.0,8784318.0,5.5,137.0,7.323283,312,0.35137272,"Garrett Hedlund, Sam Riley, Kristen Stewart",Walter Salles,"American Zoetrope, France 2 Cinéma, VideoFilmes, Vanguard Films, Canal+, SPAD Films, MK2 Productions, Film4, Ciné+, France Télévisions, Nomadic Pictures, Kramer & Sigman Films, Jerry Leider Company",2012
42941,30 Days of Night: Dark Days,"Horror, Thriller",2010-10-04,en,0.0,0.0,4.8,92.0,7.320221,121,0.0,"Kiele Sanchez, Mia Kirshner, Diora Baird",Ben Ketai,Ghost House Pictures,2010
16342,The Children,"Horror, Mystery, Thriller",2008-12-05,en,0.0,0.0,6.3,84.0,7.320166,116,0.0,"Eva Birthistle, Hannah Tointon, Stephen Campbell Moore",Tom Shankland,"BBC Films, Vertigo Entertainment, Screen West Midlands, Aramid Entertainment Fund, Barnsnape Films",2008
52208,Nude Nuns With Big Guns,"Thriller, Action, Comedy",2010-09-24,en,0.0,0.0,3.8,90.0,7.31941,44,0.0,"Bill Oberst Jr., Tomas Boykin, Devanny Pinn",Joseph Guzman,Freak Show Entertainment,2010
333385,Mr. Right,"Action, Comedy, Romance",2016-02-29,en,8000000.0,34694.0,6.3,95.0,7.317816,395,0.00433675,"Sam Rockwell, Anna Kendrick, Tim Roth",Paco Cabezas,"Amasia Entertainment, 3311 Productions, Circle of Confusion",2016
12500,American Ninja,"Action, Adventure",1985-08-30,en,1000000.0,10499694.0,5.5,95.0,7.314536,71,10.499694,"Michael Dudikoff, Steve James, Judie Aronson",Sam Firstenberg,"Cannon Group, Golan-Globus",1985
2189,Tomboy,"Comedy, Romance",1985-11-14,en,0.0,14100000.0,5.3,91.0,7.313067,13,0.0,"Betsy Russell, Gerard Christopher, Richard Erdman",Herb Freed,"Crown International Pictures, Marimark Productions",1985
10705,Henry V,"War, Drama, History, Action, Romance",1989-10-05,en,9000000.0,0.0,7.4,137.0,7.307967,73,0.0,"Kenneth Branagh, Derek Jacobi, Brian Blessed",Kenneth Branagh,"BBC Films, Samuel Goldwyn Company, Renaissance Films",1989
15359,Wonder Woman,"Action, Adventure, Animation, Science Fiction",2009-03-03,en,0.0,0.0,7.2,74.0,7.306487,133,0.0,"Keri Russell, Nathan Fillion, Alfred Molina",Lauren Montgomery,"DC Comics, Warner Bros. Animation",2009
12912,Chaos Theory,"Comedy, Drama, Romance",2008-03-14,en,0.0,240476.0,6.2,87.0,7.303984,127,0.0,"Ryan Reynolds, Emily Mortimer, Stuart Townsend",Marcos Siega,Castle Rock Entertainment,2008
299588,Christmas at Cartwright's,"Romance, Family",2014-12-07,en,0.0,0.0,5.8,84.0,7.295144,10,0.0,"Alicia Witt, Gabriel Hogan, Wallace Shawn",Graeme Campbell,Desconocido,2014
127521,6 Bullets,"Thriller, Action, Crime",2012-09-11,en,10000000.0,0.0,5.5,115.0,7.293335,91,0.0,"Jean-Claude Van Damme, Kristopher Van Varenberg, Bianca Bree",Ernie Barbarash,"Motion Picture Corporation of America (MPCA), Rodin Entertainment",2012
14919,Batman: Mask of the Phantasm,"Action, Adventure, Animation, Family",1993-12-25,en,6000000.0,5617391.0,7.4,76.0,7.29114,218,0.9362318333333334,"Kevin Conroy, Mark Hamill, Dana Delany","Bruce Timm, Eric Radomski","DC Comics, Warner Bros.",1993
468,My Own Private Idaho,"Drama, Romance",1991-10-17,en,2500000.0,0.0,7.1,104.0,7.289727,218,0.0,"River Phoenix, Keanu Reeves, James Russo",Gus Van Sant,Fine Line Features,1991
